10001,Avalon,validated,Conservative,34.3,12738,37417
10001,Avalon,validated,NDP-New Democratic Party,13.9,5151,37417
10001,Avalon,validated,Liberal,50.1,18608,37417
10001,Avalon,validated,People's Party - PPC,1.7,647,37417
10002,Bonavista--Burin--Trinity,validated,NDP-New Democratic Party,8.3,2484,30473
10002,Bonavista--Burin--Trinity,validated,People's Party - PPC,4.2,1257,30473
10002,Bonavista--Burin--Trinity,validated,Liberal,46.6,13972,30473
10002,Bonavista--Burin--Trinity,validated,Conservative,40.9,12278,30473
10003,Coast of Bays--Central--Notre Dame,validated,NDP-New Democratic Party,7.1,2261,32529
10003,Coast of Bays--Central--Notre Dame,validated,Liberal,46,14646,32529
10003,Coast of Bays--Central--Notre Dame,validated,Conservative,46.9,14927,32529
10004,Labrador,validated,People's Party - PPC,3.2,307,9747
10004,Labrador,validated,Conservative,30.4,2930,9747
10004,Labrador,validated,Liberal,42.7,4119,9747
10004,Labrador,validated,NDP-New Democratic Party,23.8,2297,9747
10005,Long Range Mountains,validated,Conservative,39.4,14344,36908
10005,Long Range Mountains,validated,Liberal,44.4,16178,36908
10005,Long Range Mountains,validated,NDP-New Democratic Party,11.9,4347,36908
10005,Long Range Mountains,validated,People's Party - PPC,4.3,1578,36908
10006,St. John's East,validated,Conservative,18.7,7119,38467
10006,St. John's East,validated,People's Party - PPC,1.9,723,38467
10006,St. John's East,validated,NDP-New Democratic Party,34.3,13090,38467
10006,St. John's East,validated,Liberal,45.2,17239,38467
10007,St. John's South--Mount Pearl,validated,NDP-New Democratic Party,23.4,8113,35090
10007,St. John's South--Mount Pearl,validated,Conservative,18.6,6447,35090
10007,St. John's South--Mount Pearl,validated,Liberal,56.2,19478,35090
10007,St. John's South--Mount Pearl,validated,People's Party - PPC,1.8,638,35090
11001,Cardigan,validated,People's Party - PPC,3.3,725,22293
11001,Cardigan,validated,Liberal,50.6,11175,22293
11001,Cardigan,validated,Green Party,4.8,1064,22293
11001,Cardigan,validated,Christian Heritage Party,.7,145,22293
11001,Cardigan,validated,Conservative,30.9,6817,22293
11001,Cardigan,validated,NDP-New Democratic Party,9.8,2168,22293
11002,Charlottetown,validated,NDP-New Democratic Party,10.7,2048,19298
11002,Charlottetown,validated,Liberal,46.7,8919,19298
11002,Charlottetown,validated,Conservative,31.1,5932,19298
11002,Charlottetown,validated,Green Party,9.6,1832,19298
11002,Charlottetown,validated,People's Party - PPC,1.9,369,19298
11003,Egmont,validated,Conservative,31.1,6088,19805
11003,Egmont,validated,People's Party - PPC,5,974,19805
11003,Egmont,validated,NDP-New Democratic Party,8.6,1688,19805
11003,Egmont,validated,Green Party,9.1,1771,19805
11003,Egmont,validated,Liberal,46.2,9040,19805
11004,Malpeque,validated,Green Party,14.3,3381,23881
11004,Malpeque,validated,People's Party - PPC,2.9,680,23881
11004,Malpeque,validated,Liberal,41.8,9912,23881
11004,Malpeque,validated,NDP-New Democratic Party,8,1898,23881
11004,Malpeque,validated,Conservative,33.1,7836,23881
12001,Cape Breton--Canso,validated,People's Party - PPC,4.2,1649,39710
12001,Cape Breton--Canso,validated,Liberal,46.5,18288,39710
12001,Cape Breton--Canso,validated,Conservative,35.1,13805,39710
12001,Cape Breton--Canso,validated,NDP-New Democratic Party,14.3,5618,39710
12002,Central Nova,validated,Conservative,32.3,13060,40710
12002,Central Nova,validated,Liberal,46.2,18682,40710
12002,Central Nova,validated,Communist,.3,138,40710
12002,Central Nova,validated,Independent,.9,365,40710
12002,Central Nova,validated,NDP-New Democratic Party,15.4,6225,40710
12002,Central Nova,validated,People's Party - PPC,3.6,1445,40710
12002,Central Nova,validated,Green Party,1.2,494,40710
12002,Central Nova,validated,Parti Rhinocéros Party,.2,65,40710
12003,Cumberland--Colchester,validated,People's Party - PPC,4.2,1687,40696
12003,Cumberland--Colchester,validated,Conservative,46,18601,40696
12003,Cumberland--Colchester,validated,Green Party,2.6,1045,40696
12003,Cumberland--Colchester,validated,Independent,.7,278,40696
12003,Cumberland--Colchester,validated,NDP-New Democratic Party,12.3,4984,40696
12003,Cumberland--Colchester,validated,Liberal,34.2,13822,40696
12004,Dartmouth--Cole Harbour,validated,Liberal,53.1,24209,46424
12004,Dartmouth--Cole Harbour,validated,People's Party - PPC,10.5,4781,46424
12004,Dartmouth--Cole Harbour,validated,NDP-New Democratic Party,33.5,15267,46424
12004,Dartmouth--Cole Harbour,validated,Green Party,3,1371,46424
12005,Halifax,validated,Communist,.4,198,51570
12005,Halifax,validated,Conservative,12.9,6601,51570
12005,Halifax,validated,Liberal,42.7,21905,51570
12005,Halifax,validated,People's Party - PPC,2.1,1069,51570
12005,Halifax,validated,Green Party,2.2,1128,51570
12005,Halifax,validated,NDP-New Democratic Party,39.7,20347,51570
12006,Halifax West,validated,Liberal,48.5,24744,51222
12006,Halifax West,validated,Conservative,22,11243,51222
12006,Halifax West,validated,NDP-New Democratic Party,24.2,12331,51222
12006,Halifax West,validated,Christian Heritage Party,.2,85,51222
12006,Halifax West,validated,People's Party - PPC,2.8,1447,51222
12006,Halifax West,validated,Green Party,2.3,1181,51222
12007,Kings--Hants,validated,Liberal,44.9,20192,45207
12007,Kings--Hants,validated,People's Party - PPC,4.3,1945,45207
12007,Kings--Hants,validated,Conservative,29.4,13234,45207
12007,Kings--Hants,validated,Green Party,2.1,940,45207
12007,Kings--Hants,validated,NDP-New Democratic Party,19.2,8645,45207
12008,Sackville--Preston--Chezzetcook,validated,NDP-New Democratic Party,26.3,12012,45858
12008,Sackville--Preston--Chezzetcook,validated,Conservative,26.4,12047,45858
12008,Sackville--Preston--Chezzetcook,validated,Green Party,2,933,45858
12008,Sackville--Preston--Chezzetcook,validated,People's Party - PPC,3.9,1776,45858
12008,Sackville--Preston--Chezzetcook,validated,Liberal,41.3,18838,45858
12009,South Shore--St. Margarets,validated,NDP-New Democratic Party,19.1,9541,50404
12009,South Shore--St. Margarets,validated,Liberal,37.1,18575,50404
12009,South Shore--St. Margarets,validated,Conservative,40.9,20454,50404
12009,South Shore--St. Margarets,validated,Green Party,2.9,1434,50404
12010,Sydney--Victoria,validated,People's Party - PPC,3.2,1176,36784
12010,Sydney--Victoria,validated,Liberal,39.2,14250,36784
12010,Sydney--Victoria,validated,Marxist-Leninist,.3,127,36784
12010,Sydney--Victoria,validated,Green Party,1,376,36784
12010,Sydney--Victoria,validated,Conservative,36.3,13166,36784
12010,Sydney--Victoria,validated,NDP-New Democratic Party,19.9,7217,36784
12011,West Nova,validated,NDP-New Democratic Party,12.9,5645,44155
12011,West Nova,validated,Liberal,31.3,13732,44155
12011,West Nova,validated,People's Party - PPC,5.4,2390,44155
12011,West Nova,validated,Conservative,50.4,22104,44155
13001,Acadie--Bathurst,validated,Liberal,64.8,27817,43433
13001,Acadie--Bathurst,validated,Free Party Canada,1.3,549,43433
13001,Acadie--Bathurst,validated,NDP-New Democratic Party,11.4,4906,43433
13001,Acadie--Bathurst,validated,Green Party,2.8,1203,43433
13001,Acadie--Bathurst,validated,People's Party - PPC,5.9,2531,43433
13001,Acadie--Bathurst,validated,Conservative,13.8,5916,43433
13002,Beauséjour,validated,Green Party,5.7,2798,49439
13002,Beauséjour,validated,NDP-New Democratic Party,11,5394,49439
13002,Beauséjour,validated,Liberal,55.6,27313,49439
13002,Beauséjour,validated,People's Party - PPC,7.6,3723,49439
13002,Beauséjour,validated,Conservative,19.4,9526,49439
13002,Beauséjour,validated,Free Party Canada,.8,391,49439
13003,Fredericton,validated,Liberal,37,16316,44363
13003,Fredericton,validated,Conservative,35.9,15814,44363
13003,Fredericton,validated,Libertarian,.5,234,44363
13003,Fredericton,validated,Green Party,12.9,5666,44363
13003,Fredericton,validated,NDP-New Democratic Party,12.6,5564,44363
13003,Fredericton,validated,Communist,.4,158,44363
13003,Fredericton,validated,Independent,.7,310,44363
13004,Fundy Royal,validated,Liberal,25,11075,44595
13004,Fundy Royal,validated,NDP-New Democratic Party,14,6211,44595
13004,Fundy Royal,validated,Conservative,48.4,21460,44595
13004,Fundy Royal,validated,Green Party,4.9,2189,44595
13004,Fundy Royal,validated,People's Party - PPC,7.8,3447,44595
13005,Madawaska--Restigouche,validated,Liberal,55.2,16854,30946
13005,Madawaska--Restigouche,validated,Conservative,25.8,7892,30946
13005,Madawaska--Restigouche,validated,Free Party Canada,4.2,1277,30946
13005,Madawaska--Restigouche,validated,Green Party,2.6,786,30946
13005,Madawaska--Restigouche,validated,NDP-New Democratic Party,6,1848,30946
13005,Madawaska--Restigouche,validated,People's Party - PPC,6.2,1889,30946
13006,Miramichi--Grand Lake,validated,Green Party,4.3,1393,32809
13006,Miramichi--Grand Lake,validated,Liberal,39.3,12762,32809
13006,Miramichi--Grand Lake,validated,People's Party - PPC,5.7,1839,32809
13006,Miramichi--Grand Lake,validated,NDP-New Democratic Party,7,2291,32809
13006,Miramichi--Grand Lake,validated,Conservative,43.7,14218,32809
13007,Moncton--Riverview--Dieppe,validated,People's Party - PPC,6.3,2901,46093
13007,Moncton--Riverview--Dieppe,validated,Green Party,4.2,1935,46093
13007,Moncton--Riverview--Dieppe,validated,NDP-New Democratic Party,17,7774,46093
13007,Moncton--Riverview--Dieppe,validated,Liberal,49.1,22460,46093
13007,Moncton--Riverview--Dieppe,validated,Conservative,23.4,10692,46093
13008,New Brunswick Southwest,validated,Liberal,23.9,8750,36868
13008,New Brunswick Southwest,validated,Green Party,4.3,1587,36868
13008,New Brunswick Southwest,validated,People's Party - PPC,8.4,3090,36868
13008,New Brunswick Southwest,validated,NDP-New Democratic Party,13.4,4893,36868
13008,New Brunswick Southwest,validated,Conservative,50,18309,36868
13009,Saint John--Rothesay,validated,Liberal,46.4,17375,37664
13009,Saint John--Rothesay,validated,Green Party,2.5,948,37664
13009,Saint John--Rothesay,validated,Conservative,32.9,12315,37664
13009,Saint John--Rothesay,validated,NDP-New Democratic Party,12.9,4816,37664
13009,Saint John--Rothesay,validated,People's Party - PPC,5.3,1996,37664
13010,Tobique--Mactaquac,validated,Conservative,51,17536,34691
13010,Tobique--Mactaquac,validated,Independent,1.2,398,34691
13010,Tobique--Mactaquac,validated,Green Party,4.8,1657,34691
13010,Tobique--Mactaquac,validated,NDP-New Democratic Party,10.6,3656,34691
13010,Tobique--Mactaquac,validated,Liberal,23.9,8223,34691
13010,Tobique--Mactaquac,validated,People's Party - PPC,8.5,2930,34691
24001,Abitibi--Baie-James--Nunavik--Eeyou,validated,Free Party Canada,2.1,594,29292
24001,Abitibi--Baie-James--Nunavik--Eeyou,validated,Bloc Québécois,37.9,10784,29292
24001,Abitibi--Baie-James--Nunavik--Eeyou,validated,People's Party - PPC,3.8,1072,29292
24001,Abitibi--Baie-James--Nunavik--Eeyou,validated,Conservative,15.9,4508,29292
24001,Abitibi--Baie-James--Nunavik--Eeyou,validated,Liberal,26,7384,29292
24001,Abitibi--Baie-James--Nunavik--Eeyou,validated,NDP-New Democratic Party,11.7,3323,29292
24001,Abitibi--Baie-James--Nunavik--Eeyou,validated,Marijuana Party,1.2,329,29292
24001,Abitibi--Baie-James--Nunavik--Eeyou,validated,Green Party,1.6,442,29292
24002,Abitibi--Témiscamingue,validated,Green Party,1.6,748,46594
24002,Abitibi--Témiscamingue,validated,Conservative,11.7,5339,46594
24002,Abitibi--Témiscamingue,validated,Free Party Canada,1.9,858,46594
24002,Abitibi--Témiscamingue,validated,People's Party - PPC,3.4,1538,46594
24002,Abitibi--Témiscamingue,validated,Liberal,24.1,11013,46594
24002,Abitibi--Témiscamingue,validated,Bloc Québécois,50.6,23120,46594
24002,Abitibi--Témiscamingue,validated,Parti Rhinocéros Party,.6,275,46594
24002,Abitibi--Témiscamingue,validated,NDP-New Democratic Party,6.1,2794,46594
24003,Ahuntsic-Cartierville,validated,NDP-New Democratic Party,11.6,5844,51463
24003,Ahuntsic-Cartierville,validated,People's Party - PPC,2.6,1313,51463
24003,Ahuntsic-Cartierville,validated,Conservative,8.4,4247,51463
24003,Ahuntsic-Cartierville,validated,Green Party,3,1491,51463
24003,Ahuntsic-Cartierville,validated,Liberal,52.4,26402,51463
24003,Ahuntsic-Cartierville,validated,Bloc Québécois,22,11112,51463
24004,Alfred-Pellan,validated,Free Party Canada,2.9,1467,52432
24004,Alfred-Pellan,validated,Green Party,1.8,940,52432
24004,Alfred-Pellan,validated,Conservative,13.6,6988,52432
24004,Alfred-Pellan,validated,Bloc Québécois,26.1,13399,52432
24004,Alfred-Pellan,validated,Liberal,47.8,24516,52432
24004,Alfred-Pellan,validated,NDP-New Democratic Party,7.7,3946,52432
24005,Argenteuil--La Petite-Nation,validated,Bloc Québécois,35.3,17842,51546
24005,Argenteuil--La Petite-Nation,validated,Liberal,38.3,19371,51546
24005,Argenteuil--La Petite-Nation,validated,Conservative,12.9,6547,51546
24005,Argenteuil--La Petite-Nation,validated,Free Party Canada,1.4,686,51546
24005,Argenteuil--La Petite-Nation,validated,People's Party - PPC,5.5,2777,51546
24005,Argenteuil--La Petite-Nation,validated,NDP-New Democratic Party,6.7,3390,51546
24006,Avignon--La Mitis--Matane--Matapédia,validated,People's Party - PPC,2.9,965,33755
24006,Avignon--La Mitis--Matane--Matapédia,validated,Conservative,8.8,2912,33755
24006,Avignon--La Mitis--Matane--Matapédia,validated,Free Party Canada,2.5,826,33755
24006,Avignon--La Mitis--Matane--Matapédia,validated,NDP-New Democratic Party,4.5,1501,33755
24006,Avignon--La Mitis--Matane--Matapédia,validated,Bloc Québécois,59.8,19776,33755
24006,Avignon--La Mitis--Matane--Matapédia,validated,Liberal,21.5,7095,33755
24007,Beauce,validated,People's Party - PPC,18.2,10362,57875
24007,Beauce,validated,Free Party Canada,1.9,1096,57875
24007,Beauce,validated,NDP-New Democratic Party,2.9,1654,57875
24007,Beauce,validated,Liberal,12.3,7018,57875
24007,Beauce,validated,Conservative,48.3,27514,57875
24007,Beauce,validated,Marijuana Party,.4,206,57875
24007,Beauce,validated,Bloc Québécois,15.2,8644,57875
24007,Beauce,validated,Green Party,.9,486,57875
24008,Beauport--Limoilou,validated,Conservative,29.1,14164,49778
24008,Beauport--Limoilou,validated,Green Party,2.1,1025,49778
24008,Beauport--Limoilou,validated,NDP-New Democratic Party,10.4,5075,49778
24008,Beauport--Limoilou,validated,Liberal,25.4,12378,49778
24008,Beauport--Limoilou,validated,Marxist-Leninist,.2,119,49778
24008,Beauport--Limoilou,validated,Free Party Canada,1.5,737,49778
24008,Beauport--Limoilou,validated,Bloc Québécois,31.1,15146,49778
24009,Bécancour--Nicolet--Saurel,validated,Free Party Canada,2.4,1215,51087
24009,Bécancour--Nicolet--Saurel,validated,Conservative,16.8,8404,51087
24009,Bécancour--Nicolet--Saurel,validated,NDP-New Democratic Party,5.1,2550,51087
24009,Bécancour--Nicolet--Saurel,validated,People's Party - PPC,2.4,1214,51087
24009,Bécancour--Nicolet--Saurel,validated,Bloc Québécois,54.8,27403,51087
24009,Bécancour--Nicolet--Saurel,validated,Liberal,16.9,8451,51087
24009,Bécancour--Nicolet--Saurel,validated,Green Party,1.5,770,51087
24010,Bellechasse--Les Etchemins--Lévis,validated,Free Party Canada,2.8,1793,64320
24010,Bellechasse--Les Etchemins--Lévis,validated,NDP-New Democratic Party,5,3184,64320
24010,Bellechasse--Les Etchemins--Lévis,validated,Independent,.5,306,64320
24010,Bellechasse--Les Etchemins--Lévis,validated,Green Party,1.5,918,64320
24010,Bellechasse--Les Etchemins--Lévis,validated,Bloc Québécois,23.2,14669,64320
24010,Bellechasse--Les Etchemins--Lévis,validated,Liberal,15.9,10074,64320
24010,Bellechasse--Les Etchemins--Lévis,validated,Conservative,51,32238,64320
24011,Beloeil--Chambly,validated,Bloc Québécois,53.1,34678,66433
24011,Beloeil--Chambly,validated,Pour l'Indépendance du Québec,.2,163,66433
24011,Beloeil--Chambly,validated,NDP-New Democratic Party,8.5,5524,66433
24011,Beloeil--Chambly,validated,People's Party - PPC,2,1316,66433
24011,Beloeil--Chambly,validated,Free Party Canada,1.2,810,66433
24011,Beloeil--Chambly,validated,Green Party,2,1294,66433
24011,Beloeil--Chambly,validated,Liberal,23.7,15502,66433
24011,Beloeil--Chambly,validated,Conservative,8.7,5661,66433
24011,Beloeil--Chambly,validated,Parti Rhinocéros Party,.3,185,66433
24011,Beloeil--Chambly,validated,Marijuana Party,.3,191,66433
24012,Berthier--Maskinongé,validated,Liberal,15.3,8403,55943
24012,Berthier--Maskinongé,validated,NDP-New Democratic Party,33.5,18402,55943
24012,Berthier--Maskinongé,validated,Free Party Canada,1,551,55943
24012,Berthier--Maskinongé,validated,Marijuana Party,.4,199,55943
24012,Berthier--Maskinongé,validated,Bloc Québécois,35.2,19339,55943
24012,Berthier--Maskinongé,validated,Green Party,1,548,55943
24012,Berthier--Maskinongé,validated,Conservative,10.9,6007,55943
24012,Berthier--Maskinongé,validated,People's Party - PPC,2.7,1496,55943
24013,Thérèse-De Blainville,validated,People's Party - PPC,2.7,1386,53203
24013,Thérèse-De Blainville,validated,Liberal,35.2,18396,53203
24013,Thérèse-De Blainville,validated,Conservative,11,5773,53203
24013,Thérèse-De Blainville,validated,Bloc Québécois,41.2,21526,53203
24013,Thérèse-De Blainville,validated,Green Party,1.9,1018,53203
24013,Thérèse-De Blainville,validated,NDP-New Democratic Party,7.3,3827,53203
24013,Thérèse-De Blainville,validated,Free Party Canada,.7,362,53203
24014,Pierre-Boucher--Les Patriotes--Verchères,validated,Bloc Québécois,54.3,29978,56210
24014,Pierre-Boucher--Les Patriotes--Verchères,validated,People's Party - PPC,2,1078,56210
24014,Pierre-Boucher--Les Patriotes--Verchères,validated,Free Party Canada,1.4,777,56210
24014,Pierre-Boucher--Les Patriotes--Verchères,validated,Liberal,25.9,14282,56210
24014,Pierre-Boucher--Les Patriotes--Verchères,validated,NDP-New Democratic Party,7.7,4261,56210
24014,Pierre-Boucher--Les Patriotes--Verchères,validated,Conservative,8.8,4870,56210
24015,Bourassa,validated,Bloc Québécois,18.7,6907,38018
24015,Bourassa,validated,Liberal,60.4,22303,38018
24015,Bourassa,validated,People's Party - PPC,3.7,1349,38018
24015,Bourassa,validated,Green Party,1.8,679,38018
24015,Bourassa,validated,NDP-New Democratic Party,8,2956,38018
24015,Bourassa,validated,Independent,.4,151,38018
24015,Bourassa,validated,Conservative,7,2587,38018
24016,Brome--Missisquoi,validated,Bloc Québécois,34.6,21291,62586
24016,Brome--Missisquoi,validated,Green Party,2.4,1466,62586
24016,Brome--Missisquoi,validated,VCP,.4,216,62586
24016,Brome--Missisquoi,validated,Independent,.2,145,62586
24016,Brome--Missisquoi,validated,Conservative,16.2,9961,62586
24016,Brome--Missisquoi,validated,Christian Heritage Party,.2,133,62586
24016,Brome--Missisquoi,validated,NDP-New Democratic Party,6.2,3828,62586
24016,Brome--Missisquoi,validated,Free Party Canada,1.6,961,62586
24016,Brome--Missisquoi,validated,Liberal,35,21488,62586
24016,Brome--Missisquoi,validated,People's Party - PPC,3.2,1982,62586
24017,Brossard--Saint-Lambert,validated,Conservative,12,6276,53100
24017,Brossard--Saint-Lambert,validated,NDP-New Democratic Party,10.4,5442,53100
24017,Brossard--Saint-Lambert,validated,Bloc Québécois,19.9,10441,53100
24017,Brossard--Saint-Lambert,validated,Free Party Canada,1.1,583,53100
24017,Brossard--Saint-Lambert,validated,Liberal,54.1,28326,53100
24017,Brossard--Saint-Lambert,validated,People's Party - PPC,2.5,1288,53100
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Bloc Québécois,49,20657,43019
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Independent,3.5,1467,43019
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Conservative,13.2,5569,43019
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Parti Rhinocéros Party,.5,192,43019
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Liberal,24.9,10482,43019
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,NDP-New Democratic Party,6.3,2641,43019
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,Free Party Canada,1,430,43019
24018,Rimouski-Neigette--Témiscouata--Les Basques,validated,People's Party - PPC,1.7,700,43019
24019,Charlesbourg--Haute-Saint-Charles,validated,Liberal,19.7,11326,58485
24019,Charlesbourg--Haute-Saint-Charles,validated,People's Party - PPC,2.3,1296,58485
24019,Charlesbourg--Haute-Saint-Charles,validated,NDP-New Democratic Party,6,3446,58485
24019,Charlesbourg--Haute-Saint-Charles,validated,Bloc Québécois,24.8,14237,58485
24019,Charlesbourg--Haute-Saint-Charles,validated,Green Party,1.7,972,58485
24019,Charlesbourg--Haute-Saint-Charles,validated,Conservative,44.7,25623,58485
24019,Charlesbourg--Haute-Saint-Charles,validated,Free Party Canada,.8,449,58485
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Green Party,1.5,733,51038
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Liberal,20.7,10365,51038
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Bloc Québécois,38.4,19270,51038
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,NDP-New Democratic Party,4.5,2242,51038
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Free Party Canada,.9,449,51038
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Conservative,31.9,15969,51038
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,People's Party - PPC,1.8,881,51038
24020,Beauport-Côte-de-Beaupré-Île d'Orléans-Charlevoix,validated,Independent,.5,227,51038
24021,Châteauguay--Lacolle,validated,People's Party - PPC,3.8,1836,49713
24021,Châteauguay--Lacolle,validated,Conservative,11.4,5534,49713
24021,Châteauguay--Lacolle,validated,Pour l'Indépendance du Québec,.6,277,49713
24021,Châteauguay--Lacolle,validated,Free Party Canada,.9,449,49713
24021,Châteauguay--Lacolle,validated,Bloc Québécois,37,18028,49713
24021,Châteauguay--Lacolle,validated,Green Party,1.6,804,49713
24021,Châteauguay--Lacolle,validated,Liberal,36.4,17742,49713
24021,Châteauguay--Lacolle,validated,NDP-New Democratic Party,8.4,4079,49713
24022,Chicoutimi--Le Fjord,validated,Bloc Québécois,33.4,14027,42803
24022,Chicoutimi--Le Fjord,validated,Liberal,18.3,7676,42803
24022,Chicoutimi--Le Fjord,validated,Green Party,1.1,482,42803
24022,Chicoutimi--Le Fjord,validated,Conservative,41,17228,42803
24022,Chicoutimi--Le Fjord,validated,NDP-New Democratic Party,4.6,1944,42803
24022,Chicoutimi--Le Fjord,validated,People's Party - PPC,1.5,649,42803
24023,Compton--Stanstead,validated,NDP-New Democratic Party,7.4,4288,58805
24023,Compton--Stanstead,validated,Liberal,36.7,21188,58805
24023,Compton--Stanstead,validated,People's Party - PPC,3.7,2167,58805
24023,Compton--Stanstead,validated,Bloc Québécois,30.6,17681,58805
24023,Compton--Stanstead,validated,Green Party,2.8,1623,58805
24023,Compton--Stanstead,validated,Free Party Canada,1,576,58805
24023,Compton--Stanstead,validated,Independent,.3,186,58805
24023,Compton--Stanstead,validated,Conservative,17.5,10087,58805
24024,Dorval--Lachine--LaSalle,validated,Conservative,12,5754,48927
24024,Dorval--Lachine--LaSalle,validated,Liberal,52.4,25233,48927
24024,Dorval--Lachine--LaSalle,validated,Bloc Québécois,15.7,7542,48927
24024,Dorval--Lachine--LaSalle,validated,Green Party,2.8,1351,48927
24024,Dorval--Lachine--LaSalle,validated,NDP-New Democratic Party,13,6241,48927
24024,Dorval--Lachine--LaSalle,validated,People's Party - PPC,4.2,2020,48927
24025,Drummond,validated,Liberal,18.8,9614,52478
24025,Drummond,validated,Bloc Québécois,46.6,23866,52478
24025,Drummond,validated,NDP-New Democratic Party,11.2,5709,52478
24025,Drummond,validated,Conservative,17.9,9179,52478
24025,Drummond,validated,Free Party Canada,3.4,1728,52478
24025,Drummond,validated,No Affiliation,.8,419,52478
24025,Drummond,validated,Animal Protection Party,1.3,674,52478
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,Bloc Québécois,39.3,14481,37636
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,Liberal,46.4,17099,37636
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,Free Party Canada,.8,289,37636
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,NDP-New Democratic Party,3.7,1358,37636
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,Conservative,8.2,3010,37636
24026,Gaspésie--Les Îles-de-la-Madeleine,validated,People's Party - PPC,1.7,621,37636
24027,Gatineau,validated,Conservative,11,5752,53315
24027,Gatineau,validated,Parti Rhinocéros Party,.3,178,53315
24027,Gatineau,validated,Green Party,1.5,783,53315
24027,Gatineau,validated,Free Party Canada,.8,411,53315
24027,Gatineau,validated,Liberal,50,26267,53315
24027,Gatineau,validated,Bloc Québécois,23.4,12278,53315
24027,Gatineau,validated,NDP-New Democratic Party,8.6,4508,53315
24027,Gatineau,validated,People's Party - PPC,4.3,2264,53315
24027,Gatineau,validated,Marxist-Leninist,.1,56,53315
24028,Hochelaga,validated,Conservative,4.7,2221,48573
24028,Hochelaga,validated,Marxist-Leninist,.2,84,48573
24028,Hochelaga,validated,People's Party - PPC,2.3,1081,48573
24028,Hochelaga,validated,Green Party,2,965,48573
24028,Hochelaga,validated,Bloc Québécois,31.6,15089,48573
24028,Hochelaga,validated,Liberal,38.1,18197,48573
24028,Hochelaga,validated,Communist,.2,108,48573
24028,Hochelaga,validated,NDP-New Democratic Party,20.4,9723,48573
24028,Hochelaga,validated,Parti Rhinocéros Party,.5,238,48573
24029,Honoré-Mercier,validated,NDP-New Democratic Party,7.3,3537,49380
24029,Honoré-Mercier,validated,Conservative,10.5,5086,49380
24029,Honoré-Mercier,validated,Green Party,1.5,734,49380
24029,Honoré-Mercier,validated,Marxist-Leninist,.2,88,49380
24029,Honoré-Mercier,validated,Bloc Québécois,16.3,7908,49380
24029,Honoré-Mercier,validated,People's Party - PPC,4.2,2023,49380
24029,Honoré-Mercier,validated,Liberal,60,29033,49380
24030,Hull--Aylmer,validated,Independent,.3,143,51915
24030,Hull--Aylmer,validated,Liberal,52.5,26892,51915
24030,Hull--Aylmer,validated,People's Party - PPC,3.6,1864,51915
24030,Hull--Aylmer,validated,NDP-New Democratic Party,12.7,6483,51915
24030,Hull--Aylmer,validated,Green Party,2.8,1459,51915
24030,Hull--Aylmer,validated,Free Party Canada,.7,375,51915
24030,Hull--Aylmer,validated,Parti Rhinocéros Party,.4,203,51915
24030,Hull--Aylmer,validated,Conservative,10.7,5507,51915
24030,Hull--Aylmer,validated,Bloc Québécois,16.2,8323,51915
24031,Joliette,validated,NDP-New Democratic Party,5.5,3100,57530
24031,Joliette,validated,Liberal,22.7,12731,57530
24031,Joliette,validated,Free Party Canada,1.8,992,57530
24031,Joliette,validated,People's Party - PPC,3.2,1771,57530
24031,Joliette,validated,Conservative,9.5,5314,57530
24031,Joliette,validated,Green Party,2,1126,57530
24031,Joliette,validated,Bloc Québécois,55,30913,57530
24031,Joliette,validated,Marijuana Party,.4,251,57530
24032,Jonquière,validated,Liberal,21,9546,46662
24032,Jonquière,validated,Parti Rhinocéros Party,.8,372,46662
24032,Jonquière,validated,Conservative,29.1,13223,46662
24032,Jonquière,validated,NDP-New Democratic Party,5.6,2559,46662
24032,Jonquière,validated,Bloc Québécois,41.9,19036,46662
24032,Jonquière,validated,Green Party,1.6,738,46662
24033,La Pointe-de-l'Île,validated,Conservative,6.7,3427,52319
24033,La Pointe-de-l'Île,validated,Bloc Québécois,46.7,23835,52319
24033,La Pointe-de-l'Île,validated,People's Party - PPC,2.7,1399,52319
24033,La Pointe-de-l'Île,validated,Liberal,32.3,16508,52319
